x,z
-0.06736920919521283,1.691898542578179
-0.06688386796033467,1.691730229347237
-0.06566509864057507,1.6913793421193244
-0.06368782390718171,1.6909299204186745
-0.06095659325083196,1.6903852424125916
-0.05751816417568283,1.6896605939589957
-0.05342530165388724,1.6887260844297796
-0.048658389522965875,1.6878277856353723
-0.0432302375796465,1.6870418125651212
-0.037192210592154426,1.6862432299197692
-0.030531910750725037,1.6854671401645078
-0.02322633460724818,1.6846922773259885
-0.015246000734281284,1.6838812529755205
-0.006575150650880882,1.682907559660137
0.002850043979010453,1.6817840333085896
0.013092854551527281,1.6805165618737063
0.024188089715987942,1.6790386468340601
0.03618455094012943,1.677346757646454
0.049120062779662146,1.6754666380276706
0.06299914455897762,1.6733624255580035
0.07778533749701097,1.6709181567588023
0.09348044128095039,1.6681623257831812
0.110156120606155,1.6653503282548472
0.12776246385306458,1.6624537030313142
0.1462196575020937,1.659410131638622
0.16546899665358888,1.656257887425778
0.1854029847943857,1.6528936944786488
0.20593715694315234,1.6493917517970738
0.22699743063297942,1.6459583318158266
0.24846448505082325,1.6426105160794011
0.2702009758185741,1.6392660548314484
0.2920562833490283,1.6360819022837823
0.31385170135153967,1.633036201697404
0.3354180549488372,1.6300220189413694
0.35661849723170264,1.6269129895128178
0.37730450587520115,1.6236828224012307
0.3973201758353683,1.62035437773636
0.4165417631347856,1.6168450307402005
0.43486128174989486,1.6130147861337587
0.45204072653976923,1.6090405339351417
